employee_code,work_year,experience_cate,employment_cate,category,job_title,salary_in_usd,remote_ratio,company_cate,company_loc,employee_loc,work_for_home
f115549c,2023,senior-level,full_time,AI,Machine Learning Engineer,140000,0,medium,United States,United States,Yes
37963677,2023,mid-level,full_time,Data Scientist,Data Scientist,140000,0,medium,United States,United States,Yes
170e829d,2023,senior-level,full_time,Data Engineer,Data Engineer,140000,100,medium,United States,United States,Yes
1cc78bfb,2023,senior-level,full_time,Data Analyst,Data Analyst,140000,100,medium,United States,United States,Yes
e3e8a969,2023,senior-level,full_time,Data Engineer,Data Engineer,140000,0,medium,United States,United States,Yes
9577f905,2023,senior-level,full_time,Business Intelligence,Business Intelligence Analyst,140000,0,medium,Canada,Canada,Yes
3df075dc,2023,senior-level,full_time,Data Scientist,Data Scientist,140000,100,medium,United States,United States,Yes
ac078651,2023,senior-level,full_time,Data Engineer,Data Engineer,140000,100,medium,United States,United States,Yes
23d85037,2023,senior-level,full_time,Data Engineer,Analytics Engineer,140000,100,medium,Canada,Canada,Yes
dfea994d,2023,mid-level,full_time,AI,AI Developer,140000,100,small,United States,United States,Yes
974b24e9,2023,senior-level,full_time,Data Engineer,Data Engineer,140000,0,medium,United States,United States,Yes
bbd422aa,2023,senior-level,full_time,Data Engineer,Data Engineer,140000,0,medium,United States,United States,Yes
218cf6f2,2023,senior-level,full_time,AI,Research Engineer,140000,0,medium,United States,United States,Yes
8fa31af0,2023,senior-level,full_time,Data Engineer,Data Engineer,140000,0,medium,United States,United States,Yes
2d6c6854,2023,senior-level,full_time,Data Scientist,Data Scientist,140000,0,medium,United States,United States,Yes
8b196f97,2023,senior-level,full_time,Data Scientist,Data Scientist,140000,0,medium,United States,United States,Yes
e9604d1f,2023,senior-level,full_time,Data Scientist,Data Scientist,140000,100,medium,United States,United States,Yes
876c98f3,2023,senior-level,full_time,Data Analyst,Data Analyst,140000,0,medium,United States,United States,Yes
9949df80,2023,senior-level,full_time,AI,Machine Learning Engineer,140000,0,medium,United States,United States,Yes
7b6b2597,2023,senior-level,full_time,Data Engineer,Analytics Engineer,140000,100,medium,United States,United States,Yes
a1e35f50,2023,senior-level,full_time,Data Scientist,Data Scientist,140000,100,medium,United States,United States,Yes
7bc6a571,2023,senior-level,full_time,Data Analyst,Data Analyst,140000,100,medium,United States,United States,Yes
81455c79,2023,senior-level,full_time,Data Scientist,Data Scientist,140000,100,medium,United States,United States,Yes
c75198dc,2023,senior-level,full_time,Data Scientist,Data Scientist,140000,100,medium,United States,United States,Yes
e115343f,2023,senior-level,full_time,Data Analyst,Data Analyst,140000,100,medium,United States,United States,Yes
05f03966,2023,senior-level,full_time,Data Analyst,Data Analyst,140000,100,medium,United Kingdom,United Kingdom,Yes
f7a02755,2023,senior-level,full_time,Business Intelligence,Business Intelligence Developer,140000,100,medium,Canada,Canada,Yes
2154e785,2023,senior-level,full_time,Business Intelligence,Business Intelligence Developer,140000,0,medium,Canada,Canada,Yes
229924f5,2023,senior-level,full_time,Data Scientist,Data Scientist,140000,100,medium,United States,United States,Yes
2d9b47a0,2023,senior-level,full_time,AI,Machine Learning Engineer,140000,0,medium,United States,United States,Yes
5c8b71f3,2023,mid-level,full_time,Data Scientist,Data Scientist,140000,100,medium,United States,United States,Yes
0d4b65cf,2023,senior-level,full_time,Data Scientist,Data Scientist,140000,0,medium,United States,United States,Yes
c275b13c,2023,mid-level,full_time,Data Analyst,Data Analytics Manager,140000,0,medium,United States,United States,Yes
5bbc912b,2023,senior-level,full_time,Data Analyst,Data Analyst,140000,0,medium,United States,United States,Yes
9d9941f7,2023,senior-level,full_time,Data Engineer,Data Engineer,140000,100,medium,United States,United States,Yes
66a40c44,2023,mid-level,full_time,AI,Machine Learning Engineer,140000,100,medium,United States,United States,Yes
4301e602,2023,senior-level,full_time,Data Engineer,Data Engineer,140000,0,medium,United States,United States,Yes
90b59960,2023,mid-level,full_time,Data Analyst,Data Analytics Manager,140000,0,medium,United States,United States,Yes
f86a9996,2023,senior-level,full_time,Data Engineer,Data Engineer,140000,0,medium,United States,United States,Yes
58a1d290,2023,senior-level,full_time,Data Analyst,Data Analyst,140000,0,medium,United States,United States,Yes
11a8a575,2023,senior-level,full_time,Data Engineer,Data Engineer,140000,0,medium,United States,United States,Yes
0ccee3e7,2023,senior-level,full_time,Data Scientist,Data Scientist,140000,0,medium,United States,United States,Yes
4081d93d,2023,senior-level,full_time,Data Analyst,Data Analyst,140000,0,medium,United States,United States,Yes
396d3ba3,2023,senior-level,full_time,Data Scientist,Data Scientist,140000,100,medium,United States,United States,Yes
56d50996,2023,mid-level,full_time,Data Scientist,Data Scientist,140000,100,medium,United States,United States,Yes
7006d8c2,2023,mid-level,full_time,Data Engineer,Data Engineer,140000,0,medium,United States,United States,Yes
6eb5794c,2023,senior-level,full_time,Data Analyst,Data Analyst,140000,100,medium,United States,United States,Yes
1e2b48ec,2023,mid-level,full_time,Data Engineer,Data Engineer,140000,0,medium,United States,United States,Yes
2be238d8,2023,senior-level,full_time,Data Scientist,Data Scientist,140000,0,medium,United States,United States,Yes
944e05a4,2023,mid-level,full_time,Data Analyst,Data Analytics Manager,140000,0,medium,United States,United States,Yes
ef45f407,2023,senior-level,full_time,Data Engineer,Data Engineer,140000,0,medium,United States,United States,Yes
ae266538,2023,senior-level,full_time,Data Managers,Data Manager,140000,0,medium,United States,United States,Yes
3208a8f9,2023,senior-level,full_time,Data Engineer,Data Engineer,140000,0,medium,United States,United States,Yes
ec9ac6a5,2023,mid-level,full_time,Data Analyst,Data Analytics Manager,140000,0,medium,United States,United States,Yes
33ad9dba,2023,mid-level,full_time,Data Engineer,Data Engineer,140000,0,medium,United States,United States,Yes
803f1b57,2023,senior-level,full_time,Data Managers,Data Manager,140000,0,medium,United States,United States,Yes
daf2c719,2023,senior-level,full_time,Data Engineer,Analytics Engineer,140000,0,medium,United States,United States,Yes
7f3e4037,2023,mid-level,full_time,Data Engineer,Data Engineer,140000,100,medium,United States,United States,Yes
fff4bfd8,2023,senior-level,full_time,AI,Machine Learning Engineer,140000,100,medium,United States,United States,Yes
8318ba42,2023,senior-level,full_time,AI,Machine Learning Engineer,140000,100,medium,United States,United States,Yes
40b1165e,2023,senior-level,full_time,Data Managers,Data Manager,140000,0,medium,United States,United States,Yes
4a466126,2023,senior-level,full_time,Data Analyst,Data Analyst,140000,100,medium,United States,United States,Yes
961ab3ad,2023,executive-level,full_time,Data Analyst,Data Analytics Manager,140000,0,medium,United States,United States,Yes
0086729c,2023,senior-level,full_time,Data Engineer,Data Engineer,140000,0,medium,United States,United States,Yes
f064437b,2023,senior-level,full_time,Business Intelligence,BI Developer,140000,100,medium,United States,United States,Yes
8d047733,2023,senior-level,full_time,Data Scientist,Data Scientist,140000,0,medium,United States,United States,Yes
f30a3dcf,2023,senior-level,full_time,Data Scientist,Data Science Engineer,140000,0,medium,United States,United States,Yes
10cc2065,2023,senior-level,full_time,Data Engineer,Cloud Database Engineer,140000,100,medium,United States,United States,Yes
0ff6d92c,2023,senior-level,full_time,Business Intelligence,BI Developer,140000,100,medium,United States,United States,Yes
2b0e5411,2023,mid-level,full_time,AI,Machine Learning Engineer,140000,100,medium,United States,United States,Yes
90d7a78b,2023,senior-level,full_time,Data Scientist,Data Scientist,140000,100,medium,United States,United States,Yes
51b0a276,2023,senior-level,full_time,Data Scientist,Data Scientist,140000,0,medium,United States,United States,Yes
a7b84816,2023,senior-level,full_time,Data Scientist,Data Scientist,140000,0,medium,United States,United States,Yes
aebade73,2023,senior-level,full_time,Data Scientist,Data Scientist,140000,0,medium,United States,United States,Yes
51464400000,2022,senior-level,full_time,Data Scientist,Data Scientist,140000,0,medium,United States,United States,Yes
9d78b917,2022,senior-level,full_time,Data Scientist,Data Scientist,140000,0,medium,United States,United States,Yes
0ec729f1,2022,senior-level,full_time,Data Scientist,Data Scientist,140000,100,medium,United States,United States,Yes
270ea1b5,2022,senior-level,full_time,Business Intelligence,BI Developer,140000,100,medium,United States,United States,Yes
281df081,2022,senior-level,full_time,Data Analyst,Data Analyst,140000,100,medium,United States,United States,Yes
5eb011de,2022,senior-level,full_time,Data Scientist,Data Scientist,140000,100,medium,United States,United States,Yes
ead6273b,2022,senior-level,full_time,Data Scientist,Data Scientist,140000,0,medium,United States,United States,Yes
19ad6f93,2022,mid-level,full_time,Data Analyst,Data Analytics Manager,140000,0,medium,United States,United States,Yes
b8bd81d9,2022,senior-level,full_time,Data Engineer,Data Engineer,140000,100,medium,United States,United States,Yes
8c7fc8d8,2022,senior-level,full_time,Data Scientist,Data Scientist,140000,100,medium,United States,United States,Yes
54e89974,2022,senior-level,full_time,AI,Machine Learning Engineer,140000,0,medium,Canada,Canada,Yes
b95b1399,2022,senior-level,full_time,Data Engineer,Data Engineer,140000,100,medium,United States,United States,Yes
6d7f4cb8,2022,senior-level,full_time,Data Engineer,Analytics Engineer,140000,100,medium,United States,United States,Yes
684481c8,2022,senior-level,full_time,Data Scientist,Data Scientist,140000,100,medium,United States,United States,Yes
bd0205e8,2022,mid-level,full_time,Data Analyst,Product Data Analyst,140000,100,medium,United States,United States,Yes
379b4b5f,2022,senior-level,full_time,Data Scientist,Data Scientist,140000,0,medium,United States,United States,Yes
393baa7b,2022,senior-level,full_time,Data Scientist,Data Scientist,140000,100,large,United States,United States,Yes
df5197d9,2022,senior-level,full_time,Data Scientist,Data Scientist,140000,100,medium,United States,United States,Yes
179c9fa4,2022,senior-level,full_time,Data Scientist,Data Scientist,140000,100,medium,United States,United States,Yes
5de76cc6,2022,senior-level,full_time,Data Scientist,Data Scientist,140000,100,medium,United States,United States,Yes
a9cefc09,2022,senior-level,full_time,Data Scientist,Data Scientist,140000,100,medium,United States,United States,Yes
a0895045,2022,senior-level,full_time,Data Scientist,Data Scientist,140000,100,medium,United States,United States,Yes
0d26183d,2022,senior-level,full_time,Data Scientist,Data Scientist,140000,100,medium,United States,United States,Yes
c8bae65c,2022,mid-level,full_time,Data Scientist,Data Scientist,172386,0,medium,United Kingdom,United Kingdom,Yes
184e5f21,2021,mid-level,full_time,Data Engineer,Data Engineer,140000,100,large,United States,United States,Yes
376e3fca,2021,senior-level,full_time,Data Analyst,Data Analytics Manager,140000,100,large,United States,United States,Yes
6ffe24d1,2022,senior-level,full_time,Data Engineer,Data Engineer,139860,0,medium,United States,United States,Yes
9580b0ca,2024,senior-level,full_time,Data Engineer,Data Engineer,139810,0,medium,United States,United States,Yes
9d49e2c6,2023,senior-level,full_time,Data Engineer,Data Engineer,139810,0,medium,United States,United States,Yes
2f49cab0,2023,senior-level,full_time,Data Engineer,Data Engineer,139810,0,medium,United States,United States,Yes
680b1c26,2024,senior-level,full_time,Data Engineer,Data Architect,139800,0,medium,United States,United States,Yes
6a47d7da,2024,senior-level,full_time,Data Scientist,Data Scientist,139800,0,medium,United States,United States,Yes
cfb6077a,2024,senior-level,full_time,Data Engineer,Data Architect,139800,0,medium,United States,United States,Yes
145222bb,2023,senior-level,full_time,AI,Machine Learning Engineer,139750,100,medium,United States,United States,Yes
0b8984fe,2024,senior-level,full_time,Data Engineer,Data Engineer,139700,0,medium,United States,United States,Yes
87f6aad6,2024,senior-level,full_time,Data Engineer,Data Engineer,139700,0,medium,United States,United States,Yes
5cef8ace,2023,senior-level,full_time,Data Engineer,Data Engineer,139700,0,medium,United States,United States,Yes
cfb46eb6,2023,senior-level,full_time,Data Engineer,Data Engineer,139700,0,medium,United States,United States,Yes
4d86e7a2,2023,senior-level,full_time,Data Engineer,Data Engineer,139700,0,medium,United States,United States,Yes
90aefcdd,2023,senior-level,full_time,AI,MLOps Engineer,139700,0,medium,United States,United States,Yes
876fb253,2023,senior-level,full_time,Data Engineer,Data Engineer,139700,0,medium,United States,United States,Yes
d1cfa1bb,2023,senior-level,full_time,Data Engineer,Data Engineer,139700,100,medium,United States,United States,Yes
